	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000206384	-2.6885979228396	5.17017291374059	-10.5670807801713	1.25230496891299e-16	1.14352520547695e-14	27.4213769939996
ENSG00000162407	-1.77504595911418	6.90731587860629	-10.5751493438479	1.20918751991039e-16	1.10919488983926e-14	27.4113028462987
ENSG00000123178	-1.34096582086329	4.12091575169087	-10.5593130274957	1.29527346788073e-16	1.17511198898309e-14	27.4075105916497
ENSG00000280339	-2.11322878581886	2.32819536772181	-10.5458353196375	1.3733713058491e-16	1.2316810787144e-14	27.3481604983186
ENSG00000136630	-1.59521712865967	4.16580209040562	-10.5445552207956	1.38103056498169e-16	1.23304546755187e-14	27.3455539537332
ENSG00000117724	2.84545821249264	3.09707667440209	10.5392810217479	1.41304304995845e-16	1.25604521374404e-14	27.3422639610752
ENSG00000032444	-1.29257470133667	6.72269204345	-10.5587232875684	1.29859555754018e-16	1.17511198898309e-14	27.3360517410669
ENSG00000185112	-2.14765251711004	4.13526788086122	-10.5349992636976	1.439579152709e-16	1.26840814029698e-14	27.3122159667409
ENSG00000064999	-1.07452853549373	6.44416795943089	-10.552998281874	1.33129347376136e-16	1.19929841230458e-14	27.3086698973682
ENSG00000123243	-2.92781646883322	5.34836775636825	-10.5337342404101	1.44751447075253e-16	1.26983048921168e-14	27.2781385579655
ENSG00000179348	-2.06603532697799	4.83258181115908	-10.5268599053519	1.49141060760615e-16	1.30264989983478e-14	27.2494322955371
ENSG00000128654	0.811570642219652	4.51668090390349	10.5249797364083	1.50364760697715e-16	1.30765267431012e-14	27.2275127171144
ENSG00000126759	-2.04768069486275	2.68660004888349	-10.5103959969684	1.60205453828313e-16	1.38127354590428e-14	27.2125281081297
ENSG00000261338	-1.28662274740583	1.39640462459583	-10.5216802933181	1.52536615673078e-16	1.32082244493813e-14	27.1917533890317
ENSG00000145506	-1.95846064582587	4.67022877158406	-10.507878067647	1.6196881827632e-16	1.39050922664658e-14	27.1725186809428
ENSG00000171819	-4.22323502381946	-0.784149433040551	-10.7460911230132	5.76338719875809e-17	5.93747104799238e-15	27.1655834635092
ENSG00000204949	4.87867531733054	-2.44498398679727	10.827770825586	4.04851858890465e-17	4.51837166291697e-15	27.1602207753983
ENSG00000250899	-1.95766173784469	2.45709560256558	-10.4859146312753	1.78201018050258e-16	1.51689841169984e-14	27.1013751178122
ENSG00000092964	-1.48334853812195	7.826781019696	-10.4877617279942	1.76775150970919e-16	1.51116425866162e-14	27.0473374162669
ENSG00000130590	1.49316905464074	2.84027334727554	10.4684535440816	1.92264085481783e-16	1.61606410595964e-14	27.0410777070432
ENSG00000182010	-3.50273447862288	5.9069466411537	-10.4777790582769	1.84620027900137e-16	1.55833266406968e-14	27.0326636685276
ENSG00000079462	1.43441565517051	2.84648881364401	10.4643885189377	1.9569487640449e-16	1.63804765503741e-14	27.0236631864781
ENSG00000171115	-1.95940076099424	5.51813544786765	-10.4797370227051	1.83054275644536e-16	1.55163600988316e-14	27.0187674212369
ENSG00000238018	-1.85475566786529	3.3588405967421	-10.4523929707841	2.06181475213626e-16	1.7115618411432e-14	26.9720936884391
ENSG00000184005	-2.00514718779598	2.35046889142806	-10.4421236722207	2.15606267578964e-16	1.77864393719625e-14	26.9109651267458
ENSG00000169583	-2.31230450278219	4.30847983550615	-10.4416692087846	2.1603321254213e-16	1.77864393719625e-14	26.907433848999
ENSG00000102683	-4.29707967022408	0.614531769919674	-10.5380883162568	1.42038506130947e-16	1.25700949324432e-14	26.8828409697652
ENSG00000123119	-2.93673046401832	2.27257916144484	-10.4379355060613	2.19573128037699e-16	1.80041002822422e-14	26.8736589491041
ENSG00000180198	1.34051381584611	4.67054148920839	10.43290847142	2.2443143763206e-16	1.8327655083701e-14	26.8265167042515
ENSG00000165323	-2.77267828773541	2.41054891502164	-10.4231951570768	2.34126676708439e-16	1.89438614384166e-14	26.8232186709775
ENSG00000169241	1.33740874953585	5.09260901514369	10.4305913449763	2.26706996716012e-16	1.84385297855383e-14	26.7999293340905
ENSG00000261143	-4.7724737225873	3.63397109025188	-10.4078258834506	2.50333945516371e-16	1.99561850455492e-14	26.7752040123904
ENSG00000197471	-2.02724704107703	5.36228640116973	-10.4216091711706	2.35749184110914e-16	1.89438614384166e-14	26.7740087844533
ENSG00000184113	-2.8625251736219	6.05351671782718	-10.4172029016339	2.40316426610997e-16	1.92339310525431e-14	26.7522361664515
ENSG00000131370	-1.66035232638099	4.22973076659379	-10.4048741831242	2.5357322748104e-16	2.01345160745716e-14	26.7427364555509
ENSG00000162849	2.55875106348887	3.55088387616114	10.3989178730452	2.60238589924204e-16	2.04216134101067e-14	26.7318348749322
ENSG00000144891	-2.65679911170251	2.82701078508629	-10.3868925022176	2.74236508439298e-16	2.13167031231949e-14	26.6861761672819
ENSG00000112137	-1.67791697944985	5.20173613287736	-10.4001865560121	2.58804288964695e-16	2.03887033765167e-14	26.6802063778312
ENSG00000215158	1.79752555067315	1.83111071977088	10.3863977656068	2.74828319423937e-16	2.13167031231949e-14	26.6749538781763
ENSG00000128849	-1.83710524093383	6.31944977945856	-10.4039373553148	2.54610103249594e-16	2.01372534022878e-14	26.6725798891328
ENSG00000179889	0.71732752189521	7.04772575303602	10.3934900290886	2.66465679488882e-16	2.08289067519539e-14	26.6278158992331
ENSG00000231731	1.12098820183746	1.72057187059257	10.371828889673	2.92842763012407e-16	2.25107834408737e-14	26.6069868358161
ENSG00000163513	-1.33293528643608	8.43681561312145	-10.3813982659349	2.80881227206094e-16	2.17023960513201e-14	26.6021800947011
ENSG00000176920	2.77120430055699	2.38110317023843	10.3606167000257	3.07510195345629e-16	2.3399895129918e-14	26.5789242600276
ENSG00000172201	-2.09831636174669	5.40069876023985	-10.3712482386659	2.93584810667973e-16	2.25107834408737e-14	26.5573092905327
ENSG00000279805	-1.94762605890133	-0.197909466634739	-10.4543240657736	2.04455953423894e-16	1.70428035200523e-14	26.5431857092177
ENSG00000262772	3.91250735393731	-2.09152840789702	10.5935905222401	1.11615473160423e-16	1.03329181581555e-14	26.4993521208278
ENSG00000176771	-3.18181449947329	3.99419226470617	-10.3386689436099	3.38391525608552e-16	2.5177582807223e-14	26.4824694034811
ENSG00000189292	-3.978405289926	2.15907302867999	-10.356671186604	3.12845203888452e-16	2.37160275506231e-14	26.479204012851
ENSG00000249592	1.28577622007214	1.37323395511359	10.3436467574563	3.31125138475174e-16	2.47285238172036e-14	26.4668498548651
ENSG00000094963	-2.95074842845862	6.91440760269707	-10.3516773658411	3.19731168527984e-16	2.40564773204445e-14	26.4586504259655
ENSG00000107242	-2.15169976935814	3.75654580620647	-10.3331648151939	3.46612749027224e-16	2.56941089122063e-14	26.4552953965632
ENSG00000172458	-1.83121894950681	1.19723980748799	-10.3525307061872	3.18543811052672e-16	2.40564773204445e-14	26.4374254096444
ENSG00000106462	1.63381479522921	3.62605087870532	10.3271787331121	3.55781668921652e-16	2.62768306873789e-14	26.4172559311226
ENSG00000185291	-1.50447102743514	4.28372170438088	-10.3188856466028	3.68888031751866e-16	2.71450244317335e-14	26.3679915408695
ENSG00000187741	1.42422590044155	3.25422685701133	10.3088677775695	3.85368429040567e-16	2.81515140763489e-14	26.3498263270073
ENSG00000141965	-0.975324497658168	1.43496264913968	-10.3156014497916	3.74211389933339e-16	2.74362504101126e-14	26.3324656973989
ENSG00000139304	-3.9550390839922	1.47475584456931	-10.3462549012685	3.2738064526872e-16	2.45401111298631e-14	26.3313652394967
ENSG00000270933	3.10296586951075	-1.04768245652521	10.4217283299548	2.35626890064003e-16	1.89438614384166e-14	26.2826033176774
ENSG00000049283	3.29663416016876	1.29786725419844	10.2901682470416	4.18134754288955e-16	3.03245815123134e-14	26.2195531893626
ENSG00000134115	-3.31562918010841	1.92043867569215	-10.2938787478897	4.11417784115071e-16	2.99455502358248e-14	26.2189493983119
ENSG00000149798	-1.94665262635085	4.13563214531938	-10.2681977978873	4.60224926253824e-16	3.32570451205506e-14	26.1622069828871
ENSG00000158764	-5.78051873040481	1.2152125832009	-10.365588940587	3.00916770696771e-16	2.2985235766264e-14	26.1562233468223
ENSG00000068383	-1.10092119418226	4.95816063713949	-10.2670440430398	4.62549246449793e-16	3.33052036269889e-14	26.104183649183
ENSG00000117245	-1.92760032252728	2.29979451294954	-10.2522872324041	4.93338250749433e-16	3.52692957982397e-14	26.1014730591912
ENSG00000152580	-3.02362534669406	4.79724466476707	-10.2551098020453	4.87294090794481e-16	3.49616106784655e-14	26.0997425578434
ENSG00000103241	-2.61711636224228	4.54429475373091	-10.2453988523316	5.08406670807075e-16	3.59981423795251e-14	26.0579197242375
ENSG00000102935	-1.80421439480274	3.07128893779988	-10.2338733336788	5.34659383746639e-16	3.76745645704281e-14	26.0372522319307
ENSG00000165424	-1.39556725234948	5.70213979954697	-10.2491368520146	5.00173298872381e-16	3.56311397200258e-14	26.0047736137104
ENSG00000227719	1.71453539002204	1.45816155632583	10.2297909168308	5.44281130212741e-16	3.78341301897708e-14	25.9893001620428
ENSG00000128050	1.21841739183738	5.71132264618038	10.2451727732415	5.08908976842309e-16	3.59981423795251e-14	25.9809346089908
ENSG00000120645	-2.75415515264768	2.07129374282364	-10.2288481839668	5.46527625497411e-16	3.78592878228189e-14	25.9747396953502
ENSG00000066279	3.19984560732312	1.9284721251797	10.2151883895504	5.80142691390187e-16	3.96411106372022e-14	25.9458495514242
ENSG00000213203	-1.75623300194383	3.94766299931557	-10.2161306737897	5.77758611582805e-16	3.961294453272e-14	25.942455632857
ENSG00000177303	-1.61782221255904	5.83301130667187	-10.2323477469533	5.38234856474333e-16	3.76745645704281e-14	25.9330026199413
ENSG00000137343	1.17696811805759	3.93914847865358	10.2170162739762	5.75526914106617e-16	3.95950691009857e-14	25.9275285600048
ENSG00000183087	-1.73787746722616	7.43145308215384	-10.2299644491387	5.43868620867564e-16	3.78341301897708e-14	25.9247253955679
ENSG00000004799	-2.77129675804	6.45319965902479	-10.2242214154456	5.57688706327653e-16	3.8499685296963e-14	25.9078936007146
ENSG00000185739	-2.01482481140082	1.03588078603796	-10.2331403972271	5.36374159750792e-16	3.76745645704281e-14	25.9020143542904
ENSG00000155066	2.66494710662954	4.48477995788295	10.2091241473119	5.95723946157932e-16	4.04307376836713e-14	25.8834822207818
ENSG00000165124	-2.48328609784305	5.91370374046818	-10.2111020604299	5.90596342462982e-16	4.02186099109791e-14	25.8558417378005
ENSG00000115368	0.767235627478593	5.19497114180526	10.1979020206566	6.25674224895131e-16	4.23204360401289e-14	25.7844602017194
ENSG00000184445	1.61285050150039	4.578254620401	10.1886343325109	6.51544819492263e-16	4.36296129292669e-14	25.7770745455365
ENSG00000179066	3.97028693834124	-3.60328903417794	10.6442906359316	8.95772245761036e-17	8.64803496765152e-15	25.7740262135945
ENSG00000198624	-1.45279490199044	6.16629579662733	-10.1954790416389	6.32336683304234e-16	4.26275558083851e-14	25.765522851313
ENSG00000184481	-0.998055700657346	4.44432536412141	-10.1722202416384	7.00027935639246e-16	4.65657655597908e-14	25.7177161302107
ENSG00000183856	2.69524462762009	2.97070522107823	10.1577376577223	7.4580513638827e-16	4.90647682846367e-14	25.7064896920973
ENSG00000115896	-1.39158018710587	3.24089325495205	-10.1529201751008	7.61689067816776e-16	4.95220953416681e-14	25.6871011977136
ENSG00000118785	4.71572095467151	4.75936088510556	10.1572599695717	7.47365179705253e-16	4.90647682846367e-14	25.683030275603
ENSG00000140090	-1.72584570003162	2.27149268371727	-10.153223716871	7.60678298605055e-16	4.95220953416681e-14	25.6799041555883
ENSG00000114654	-2.78731534074171	4.05499140614034	-10.152908884897	7.61726689261558e-16	4.95220953416681e-14	25.677760180944
ENSG00000143217	2.42031144909226	4.10194719356555	10.1585180469834	7.43263554167178e-16	4.90647682846367e-14	25.676029595361
ENSG00000149131	-1.59416895795885	8.83769360784686	-10.1580065034957	7.44928572438484e-16	4.90647682846367e-14	25.645156366989
ENSG00000158445	-3.38659038357134	0.960119202362224	-10.1940712150891	6.36240441367258e-16	4.27472716609593e-14	25.6304632894219
ENSG00000055813	-3.09796465574472	1.01588467057415	-10.1836758707863	6.65824462492025e-16	4.44376997574827e-14	25.6216112339436
ENSG00000138669	-2.45637193113547	2.01070064838964	-10.1430197621716	7.9540619284112e-16	5.1379147935644e-14	25.6133952474219
ENSG00000154856	-1.42195169252544	4.79022699396121	-10.1370943633091	8.16298385305747e-16	5.25596739179717e-14	25.5546627926206
ENSG00000145861	-2.33715358420515	1.76490980025134	-10.131207900957	8.37598666584948e-16	5.37588486039138e-14	25.5472223350469
ENSG00000164849	-2.10644170767523	1.72083556818466	-10.1268292953716	8.5380376610728e-16	5.46244071889463e-14	25.5316293837256
ENSG00000162062	2.47468744171007	0.408709918804196	10.1460859145187	7.84806903228827e-16	5.08580189643997e-14	25.5094155399671
ENSG00000272037	1.49737642488957	0.959534772486674	10.1225055333505	8.7011466704986e-16	5.53156124884957e-14	25.4939697630029
ENSG00000247373	1.69340702176182	1.89463321092296	10.1089799639882	9.23185493277137e-16	5.79558542951388e-14	25.4939626022614
ENSG00000204592	-1.33475353796176	10.2935589945603	-10.11366647969	9.04438725968662e-16	5.71360678175611e-14	25.4884171213036
ENSG00000261685	-2.35323957453352	3.58044503855727	-10.0998220309305	9.60951761061419e-16	5.99520494657232e-14	25.4563574971384
ENSG00000140832	1.81626506424434	2.64665170158419	10.097504133007	9.70753951483227e-16	6.03760870939521e-14	25.4511094604213
ENSG00000163492	-2.53990688762081	1.69320282543593	-10.1010746629297	9.55695897774251e-16	5.98098906242583e-14	25.4063928940978
ENSG00000138801	-0.938113891433825	6.2056866385327	-10.1119156529808	9.11397170366038e-16	5.73951653776907e-14	25.3969425672375
ENSG00000127528	-2.25597076218607	6.23758234449087	-10.0858147594275	1.0217377746678e-15	6.33508955410537e-14	25.3003071421928
ENSG00000168528	1.8185758760596	5.47586773984489	10.0822645160275	1.0377480776227e-15	6.41456034811154e-14	25.2857141872525
ENSG00000120156	-2.44077269394717	5.22706441284272	-10.0692339143622	1.09869987147375e-15	6.70874824256417e-14	25.2634152145672
ENSG00000281406	3.11192047585136	0.611069408451758	10.0797217795317	1.04936940716225e-15	6.4664975522952e-14	25.2494790035979
ENSG00000173898	1.97215371059647	4.28033430772255	10.0608429241744	1.13983839923887e-15	6.87634042111399e-14	25.2403998635623
ENSG00000186198	-2.42870935539696	1.38718670759883	-10.0666665605774	1.11112610497608e-15	6.76406434026195e-14	25.2340603534524
ENSG00000169252	-2.2767500301324	3.9602099329637	-10.049223587416	1.19936943845208e-15	7.14959425788246e-14	25.2280430098605
ENSG00000151474	-0.897717409346093	4.68525186956728	-10.0619548400212	1.1342993881197e-15	6.86353626745078e-14	25.2256822773528
ENSG00000118526	-3.29826879904473	4.01051967369568	-10.0430867376363	1.23206038690199e-15	7.30113897123131e-14	25.2102574801671
ENSG00000137486	-1.39872031190589	6.20942014708658	-10.0577906339552	1.1551833161036e-15	6.94804719676802e-14	25.1663940193733
ENSG00000259523	-1.51070172347257	-0.366519209865756	-10.1225625156434	8.69897687176704e-16	5.53156124884957e-14	25.1580347172891
ENSG00000138685	-2.20032754583478	3.52163700212472	-10.0266528850511	1.32407504800991e-15	7.77758585949447e-14	25.1413245198261
ENSG00000073712	-1.22236556661858	6.52062354554238	-10.0523508697795	1.18304668378822e-15	7.09439547182735e-14	25.1402184908254
ENSG00000196616	-3.76309003932298	7.83683587660274	-10.0446221522458	1.22379831051584e-15	7.27363439643572e-14	25.1400391629136
ENSG00000174804	-1.42628307212765	6.14026117261913	-10.0503027405003	1.19371145067576e-15	7.13704444423375e-14	25.1345907788067
ENSG00000129993	-1.66850751870054	3.50610531328219	-10.0225604462231	1.3480421453225e-15	7.87546321309866e-14	25.1205552347469
ENSG00000205795	-2.28280878840986	3.09777422718738	-10.015252692934	1.39192747928342e-15	8.08162749460246e-14	25.0983470628368
ENSG00000137288	1.10565483438896	4.22043305946095	10.0219937364767	1.3513951831566e-15	7.87546321309866e-14	25.0683423891003
ENSG00000225871	1.61939808412546	-0.51290805506901	10.0784847343512	1.05507033927155e-15	6.48174557970222e-14	25.0493491601999
ENSG00000181234	-4.15185279250892	0.955638221132647	-10.0733743286472	1.07895300433845e-15	6.60825820248632e-14	25.0477435262342
ENSG00000111897	-0.982620817805521	8.13007958940488	-10.0218075211482	1.35249878466775e-15	7.87546321309866e-14	25.0361907418268
ENSG00000161544	-1.61839861977026	4.67102836846079	-10.0129172439774	1.40625268467783e-15	8.14127094596338e-14	25.0261683874767
ENSG00000251287	1.71294360682882	-0.391548746596232	10.063338709996	1.12744335080699e-15	6.84266147261681e-14	25.0164317625815
ENSG00000121440	-1.60072020015319	4.74743740727884	-10.0099196789744	1.42485619965305e-15	8.2252690215029e-14	25.0088353468614
ENSG00000164236	-2.07144895403491	3.02150006391558	-9.99391832420108	1.52842316992132e-15	8.74771882066935e-14	25.0066746664723
ENSG00000162367	-2.27317135535067	3.65427099778829	-9.9900249196914	1.55474517826971e-15	8.84795350885557e-14	24.9808251357081
ENSG00000163611	0.986907831447046	4.11417543876265	9.99689072987655	1.50862911670759e-15	8.65910009301106e-14	24.9647879359913
ENSG00000156970	2.48836779379227	1.50271514315423	9.98744087389877	1.57246570036497e-15	8.92352074989601e-14	24.9572932727502
ENSG00000157554	-1.7764761743084	5.46370020931701	-10.0037480532633	1.46393993291923e-15	8.42667315541959e-14	24.9536951300719
ENSG00000221944	1.14423574512962	2.25502065448437	9.97333249578506	1.67285174868925e-15	9.41342262728808e-14	24.9178814507126
ENSG00000088320	-2.17309707065371	1.59950439587286	-9.98029139947054	1.62255763458848e-15	9.1818479778163e-14	24.8972204139128
ENSG00000248243	2.51944518068544	-1.5028603803057	10.1166047032077	8.92880731734501e-16	5.65838517975217e-14	24.892089354608
ENSG00000169926	-1.27782321461276	7.31774973883038	-9.99258668380903	1.53737524722755e-15	8.77395776748702e-14	24.8900996666994
ENSG00000130226	-3.79319305435786	0.717168362474838	-10.0358564640278	1.27172530001272e-15	7.49199107095468e-14	24.885065352016
