A	B	correlation	p-value
ME70	ME13	0.720397068117105	3.20054873545887e-13
ME88	ME13	0.761816863091259	2.07810377864118e-15
ME102	ME13	0.837724785471655	7.30641782970245e-21
ME13	ME13	1	0
ME75	ME13	0.92669172894486	9.43276157428965e-33
ME81	ME13	0.419057964494888	0.000182573861311487
ME94	ME13	0.0885887573117944	0.449767286683358
ME31	ME13	0.67699808428316	2.58838493412508e-11
ME8	ME13	0.575012168121813	6.83408952100766e-08
ME59	ME13	0.473620615896099	1.77290858818909e-05
age	ME13	0.187278060674271	0.107637128937076
stage_4	ME13	0.0292275006615562	0.803423133562211
ME9	ME13	0.0391136392066384	0.739004280339994
ME51	ME13	0.470281311036188	2.06889101622407e-05
ME86	ME13	0.363678967625866	0.00134017138055398
ME82	ME13	0.155242550865385	0.183538801359894
ME87	ME13	0.32983801851514	0.00385431408489503
ME99	ME13	0.356635466847944	0.00168578995798365
ME33	ME13	0.826978580936465	6.20262937461797e-20
ME89	ME13	0.690733862454817	7.00201927679405e-12
ME20	ME13	0.357157033628765	0.00165768321181563
ME73	ME13	0.479983144785506	1.31515608858706e-05
ME39	ME13	0.538571848715463	6.22231659151703e-07
ME50	ME13	0.588110663526545	2.88815162425176e-08
ME93	ME13	0.416885178516565	0.000198752697806882
ME32	ME13	0.299734556400137	0.00898717533094579
ME45	ME13	0.316547694486372	0.00565965683814571
ME90	ME13	0.0519010299831712	0.658326408317539
stage_1A	ME13	0.108711022429848	0.353196133896125
smoking_ever	ME75	0.262177745592689	0.0230686311579703
ME95	ME75	-0.103159801967754	0.378459800459378
gender_man	ME75	0.0505618792114963	0.66661389819719
ME49	ME75	-0.214845879816853	0.064162536979235
stage_2B	ME75	-0.0391281080598146	0.738911183544477
stage_2A	ME75	-0.0272845663579561	0.816253926403634
ME53	ME75	-0.280331794983886	0.0148495020313157
ME56	ME75	-0.172016890721106	0.140020858669313
ME25	ME75	0.328216819986066	0.00404287544976151
ME57	ME75	0.471123832974663	1.99015166256018e-05
ME69	ME75	0.538958083422935	6.08653828923522e-07
ME74	ME75	0.621027325132094	2.7760399117536e-09
ME5	ME75	-0.276170601760524	0.0164676884596535
ME68	ME75	-0.195687076770692	0.0924631640885543
ME100	ME75	0.159877845943995	0.17063729398576
ME21	ME75	-0.308644294645612	0.00705661944124043
ME103	ME75	-0.253400003755374	0.0282651382543863
ME76	ME75	0.0172945860421942	0.88291822367542
ME104	ME75	-0.0997319008503016	0.394590421445029
ME10	ME75	-0.107163930763632	0.360129659551472
ME15	ME75	-0.313146383177371	0.00622772148904842
ME101	ME75	-0.201904700510032	0.0823666270279459
smoking_current	ME75	-0.245513842314938	0.0337444376528799
stage_3A	ME75	-0.0510004601733989	0.663895237291537
ME27	ME75	-0.122735214289983	0.294160706181183
ME44	ME75	-0.191387493794108	0.0999967582560754
ME62	ME75	-0.398254949405083	0.000402181429749672
ME80	ME75	-0.305214229548228	0.00775175905850807
ME84	ME75	-0.296373645455754	0.00982728479851029
ME48	ME75	-0.258644996539293	0.0250530632772598
ME58	ME75	-0.223533778503465	0.0538781625345624
ME46	ME75	-0.181690184859845	0.118743175322128
ME43	ME75	-0.313820694234377	0.00611126541043044
ME28	ME75	-0.354928142064425	0.00178082372393255
ME71	ME75	-0.261558305838013	0.0234065931359535
ME36	ME75	-0.277298554153834	0.0160147347323741
ME41	ME75	-0.316989444539005	0.00558934370576882
ME18	ME75	-0.0861612312003796	0.462331060592851
ME54	ME75	-0.228926999292213	0.0482015071553136
ME37	ME75	-0.418047822445485	0.000189938431776902
ME52	ME75	0.0397662259949808	0.734809092924027
ME23	ME75	-0.558307969110371	1.94377845278332e-07
ME83	ME75	-0.49424373256822	6.58705530744589e-06
ME6	ME75	-0.373305969291506	0.00097119096401094
ME67	ME75	-0.0996242008744505	0.395103732178718
ME4	ME75	-0.445566776602403	6.17826127317621e-05
ME1	ME75	-0.28940297065142	0.0117906593827355
ME72	ME75	-0.424272681922726	0.000148563931250645
ME35	ME75	-0.383254561813695	0.000689009699930838
ME17	ME75	-0.342553626580425	0.00262664398241398
ME7	ME75	-0.791765978077027	2.74609525723832e-17
ME66	ME75	-0.576267609343373	6.30282581341674e-08
ME64	ME75	-0.253500982740253	0.0282001655228516
ME85	ME75	-0.446445182680056	5.95111902562388e-05
ME40	ME75	-0.124954218571853	0.285451566016663
ME30	ME75	-0.679134558290667	2.12186556554635e-11
ME77	ME75	-0.443423803149908	6.7665440957846e-05
ME60	ME75	-0.421639521594172	0.000164930452194696
ME98	ME75	-0.078487450486111	0.50327965071116
ME61	ME75	-0.620262269019402	2.94044379062402e-09
ME55	ME75	-0.296124004284824	0.0098923348274292
ME91	ME75	-0.501034639149321	4.6870069117845e-06
ME19	ME75	-0.835752754659452	1.09432464253095e-20
ME26	ME75	-0.697857635798906	3.45335040615037e-12
ME63	ME75	-0.885370316613998	5.45012001491738e-26
ME65	ME75	-0.581786548576061	4.39819825177382e-08
ME97	ME75	-0.692507706585684	5.88312235415305e-12
ME3	ME75	-0.555450261245508	2.31120955858677e-07
ME29	ME75	-0.799840347222262	7.56603981099287e-18
ME92	ME75	-0.590841422259233	2.40179401873149e-08
treat_Treat	ME75	-0.772202428411636	4.99459655084328e-16
group_treat	ME75	-0.772202428411636	4.99459655084328e-16
ME34	ME75	-0.736956443530879	4.78530663829463e-14
ME0	ME75	-0.936445387901305	6.12434705076599e-35
ME22	ME75	-0.869295630481016	4.88209666267963e-24
ME12	ME75	-0.218913753463649	0.059165217918605
stage_3B	ME75	0.0628608730451826	0.592112049975138
ME38	ME75	0.0441357867663045	0.706923906752784
ME96	ME75	-0.0114551123196983	0.922296672881552
ME11	ME75	-0.106780929303941	0.361858973938553
ME16	ME75	-0.256593791390552	0.0262703374112108
stage_1B	ME75	-0.130032661880954	0.266168047540765
gender_woman	ME75	-0.0505618792114963	0.66661389819719
smoking_never	ME75	-0.08182342880738	0.485251367087752
ME24	ME75	0.551162340633057	2.98782019667954e-07
treat_Ctrl	ME75	0.772202428411636	4.99459655084328e-16
group_ctrl	ME75	0.772202428411636	4.99459655084328e-16
ME42	ME75	0.285314327382117	0.013094038579687
ME14	ME75	0.655188107204942	1.79768182291924e-10
ME79	ME75	0.563921144158174	1.37683950397023e-07
ME78	ME75	0.842051550309437	2.95415440865284e-21
ME47	ME75	0.645617214212937	4.00686577870363e-10
ME2	ME75	0.830565912196867	3.08848404960761e-20
ME70	ME75	0.872860709405814	1.89983847340387e-24
ME88	ME75	0.807752545254771	2.01820244691158e-18
ME102	ME75	0.827205586822018	5.93771468041946e-20
ME13	ME75	0.92669172894486	9.43276157428965e-33
ME75	ME75	1	0
ME81	ME75	0.393585700536826	0.0004768523172039
ME94	ME75	0.174581283439442	0.134119017935039
ME31	ME75	0.652182382019272	2.31933593039338e-10
ME8	ME75	0.598531883111687	1.41567688974733e-08
ME59	ME75	0.489031685262271	8.51143363203104e-06
age	ME75	0.167247846769534	0.151513755718093
stage_4	ME75	0.0905534180889131	0.43973946033668
ME9	ME75	0.0865624785471623	0.460241253181872
ME51	ME75	0.529734345371076	1.02322313916423e-06
ME86	ME75	0.536127374070969	7.15021223633663e-07
ME82	ME75	0.255639796913967	0.0268533117686215
ME87	ME75	0.102778515047637	0.380234102261074
ME99	ME75	0.117321756035042	0.316132072233294
ME33	ME75	0.765322743280876	1.29482947161033e-15
ME89	ME75	0.518969642035783	1.84062375886746e-06
ME20	ME75	0.389258952986567	0.000557133508164268
ME73	ME75	0.534454649541608	7.85876372600287e-07
ME39	ME75	0.530237394273837	9.9503431001567e-07
ME50	ME75	0.684562266480668	1.27105239592053e-11
ME93	ME75	0.306204734910335	0.00754510393616625
ME32	ME75	0.282651472533035	0.014008457706656
ME45	ME75	0.299715812393224	0.00899168078079475
ME90	ME75	0.131315738693737	0.26143839612775
stage_1A	ME75	0.145817327194018	0.211925111143481
smoking_ever	ME81	0.218006537760228	0.0602513803578274
ME95	ME81	0.107693138021954	0.357748578949242
gender_man	ME81	0.160553379156616	0.168814060726534
ME49	ME81	-0.109000224992035	0.35190926152064
stage_2B	ME81	0.0097589339592105	0.933774174941338
stage_2A	ME81	-0.0263985386619183	0.822121367879135
ME53	ME81	-0.26297094667949	0.0226419329749418
ME56	ME81	-0.251155598510603	0.0297421874507244
ME25	ME81	-0.138677574852806	0.235403289808448
ME57	ME81	0.0417164465031657	0.722318542094625
ME69	ME81	0.0791318622562625	0.499770342140268
ME74	ME81	0.236384875467789	0.0411709716904153
ME5	ME81	-0.116497624593493	0.31956712565041
ME68	ME81	-0.159310321127615	0.172180149271898
ME100	ME81	-0.0722389229304426	0.537957057521078
ME21	ME81	-0.127324571561721	0.276338884443039
ME103	ME81	-0.111835095400102	0.339449202669685
ME76	ME81	0.250877966214534	0.0299293353659067
ME104	ME81	-0.0644177173066872	0.582954268081436
ME10	ME81	-0.0345428159015426	0.768595245604949
ME15	ME81	-0.13586408542762	0.245132452345192
ME101	ME81	-0.102157246324191	0.383135849820395
smoking_current	ME81	-0.0363505721562996	0.756849879931022
stage_3A	ME81	-0.106701762520064	0.362217059461355
ME27	ME81	-0.0106231137963541	0.927924710415755
ME44	ME81	0.00297823942864907	0.979768491999659
ME62	ME81	-0.198267118797949	0.0881614076612075
ME80	ME81	-0.158786168203958	0.173614150916876
ME84	ME81	-0.142380077935188	0.223012448088174
ME48	ME81	-0.135973065129749	0.244750528955514
ME58	ME81	-0.124399730979375	0.287611645138491
ME46	ME81	-0.0638702525820519	0.586167224824184
ME43	ME81	-0.103515736695066	0.376807987398629
ME28	ME81	0.0348218205924033	0.766779021686667
ME71	ME81	0.00880222265252897	0.940254040815477
ME36	ME81	-0.0908936055169816	0.438015965393069
ME41	ME81	-0.132943397872012	0.255520874073117
ME18	ME81	-0.108000133225834	0.356371762641304
ME54	ME81	-0.0873031997462558	0.456397003793799
ME37	ME81	-0.194668850154674	0.0942056230492235
ME52	ME81	-0.140704651658951	0.228561618425523
ME23	ME81	-0.381121764679248	0.000742302458344262
ME83	ME81	-0.336444898292169	0.00316424265063204
ME6	ME81	-0.246032405442094	0.0333586740511308
ME67	ME81	-0.0982099809662201	0.401880677766897
ME4	ME81	-0.22551089425229	0.0517368080282362
ME1	ME81	-0.154752340480051	0.184943499713132
ME72	ME81	-0.218402016740953	0.0597759201138377
ME35	ME81	-0.187592593046326	0.107036798568925
ME17	ME81	-0.179251950896894	0.123856427200552
ME7	ME81	-0.3684846887626	0.00114256256139201
ME66	ME81	-0.294261902755711	0.0103895130132831
ME64	ME81	-0.10766014945773	0.357896721335678
ME85	ME81	-0.190249365183197	0.102069082317028
ME40	ME81	-0.0953423447652006	0.415830222948118
ME30	ME81	-0.319047815774787	0.00527178939063858
ME77	ME81	-0.230761673157794	0.0463863948400131
ME60	ME81	-0.167178021461969	0.151687100720155
ME98	ME81	0.00495397367585	0.966353351428006
ME61	ME81	-0.24485881917794	0.0342370479119324
ME55	ME81	-0.142172477000312	0.223694870251403
ME91	ME81	-0.242548566250552	0.0360227718060595
ME19	ME81	-0.313703744815743	0.0061313242989715
ME26	ME81	-0.216612451486128	0.0619519459237394
ME63	ME81	-0.332989556900777	0.00351000690122266
ME65	ME81	-0.327419184777952	0.00413862306873314
ME97	ME81	-0.394181995121586	0.000466658000217872
ME3	ME81	-0.265502896495751	0.02132453903365
ME29	ME81	-0.402203344681845	0.000347558685685136
ME92	ME81	-0.331030072867174	0.00372069949895168
treat_Treat	ME81	-0.340180246638221	0.00282494859586211
group_treat	ME81	-0.340180246638221	0.00282494859586211
ME34	ME81	-0.391315126767155	0.000517559634214006
ME0	ME81	-0.42316486579782	0.000155258032351329
ME22	ME81	-0.423815969097458	0.000151290762432154
ME12	ME81	-0.122602542675065	0.294686883982389
stage_3B	ME81	-0.0674075633075273	0.565551100468115
ME38	ME81	0.0459830356441496	0.695247715336828
ME96	ME81	-0.0338298743713447	0.773241880286879
ME11	ME81	-0.0265712634379008	0.820976776522205
ME16	ME81	-0.105067958413346	0.369655515147478
stage_1B	ME81	-0.0767393338647171	0.512863262742442
gender_woman	ME81	-0.160553379156616	0.168814060726534
smoking_never	ME81	-0.187028706902505	0.108114909308816
ME24	ME81	0.208129344992456	0.0731558765742314
treat_Ctrl	ME81	0.340180246638221	0.00282494859586211
group_ctrl	ME81	0.340180246638221	0.00282494859586211
ME42	ME81	0.24704942313998	0.0326128297722702
ME14	ME81	0.416634053301796	0.000200705279537644
ME79	ME81	0.373933341196186	0.00095069543055212
ME78	ME81	0.180944688856189	0.120289059827547
ME47	ME81	0.0757097054954761	0.518551196402597
ME2	ME81	0.300304373221539	0.00885114877028941
ME70	ME81	0.207532047871851	0.0740022465152348
ME88	ME81	0.322432939950559	0.00478415672278294
ME102	ME81	0.249481442884662	0.0308858114801676
ME13	ME81	0.419057964494888	0.000182573861311487
ME75	ME81	0.393585700536826	0.0004768523172039
ME81	ME81	1	0
ME94	ME81	0.250238074130352	0.0303644554258574
ME31	ME81	0.531575406337807	9.23576947829545e-07
ME8	ME81	0.566520710118752	1.17106699910252e-07
ME59	ME81	0.413082392750896	0.000230277565537743
age	ME81	0.0505074583179001	0.666951540744825
stage_4	ME81	0.164952024867639	0.157291073226242
ME9	ME81	0.205857490571061	0.076416940623578
ME51	ME81	0.449204587775369	5.28695397872679e-05
ME86	ME81	0.216442917227335	0.0621613776276057
ME82	ME81	0.029097227448993	0.804281854552724
ME87	ME81	0.251356563751361	0.029607335274432
ME99	ME81	0.159274386582376	0.172278182719036
ME33	ME81	0.477322460653222	1.49119074490022e-05
ME89	ME81	0.338906424749068	0.00293681009453243
ME20	ME81	0.212398461374594	0.0673300255889646
ME73	ME81	0.22319907777133	0.0542477377087217
ME39	ME81	0.283237509326887	0.0138026108031193
ME50	ME81	0.30083774579557	0.00872545752029822
ME93	ME81	0.364593008937299	0.0013003634361283
ME32	ME81	0.277045343940698	0.0161154721894567
ME45	ME81	0.27932525048178	0.0152277856080549
ME90	ME81	0.0283922451803239	0.808932869447331
stage_1A	ME81	0.116218833114189	0.320734545753643
smoking_ever	ME94	0.0449860621045683	0.701540855627262
ME95	ME94	0.0600835797087332	0.608607276025938
gender_man	ME94	0.0256916827701251	0.826809313371403
ME49	ME94	0.0796151502112043	0.497146845956781
stage_2B	ME94	0.153911794767559	0.187370184248962
stage_2A	ME94	-0.111476662786264	0.341009127188874
ME53	ME94	0.110781462682458	0.344047479005195
ME56	ME94	0.0632742601021388	0.589674096230906
ME25	ME94	0.18310882531859	0.115843619915636
ME57	ME94	0.253652729733943	0.0281027642452138
ME69	ME94	-0.0398472849696041	0.734288538915723
ME74	ME94	0.0654293785706491	0.577038304850342
ME5	ME94	-0.0550983197346922	0.638706620035895
ME68	ME94	0.00571618800503928	0.961180240899742
ME100	ME94	-0.0893704435340694	0.445762357262433
ME21	ME94	-0.014196838754982	0.90377874744558
ME103	ME94	-0.0585821324423527	0.617607450656108
ME76	ME94	0.19759149161405	0.0892723172197484
ME104	ME94	-0.03315020090372	0.777679114406001
ME10	ME94	-0.0682776374793162	0.560532930396476
ME15	ME94	-0.104126550737682	0.373983504867175
ME101	ME94	-0.0836899903767267	0.475315589709626
smoking_current	ME94	-0.0406436032417019	0.729181039163163
stage_3A	ME94	-0.0856731527019011	0.464880082791779
ME27	ME94	-0.125934555797567	0.281658878415745
ME44	ME94	0.0350522774810565	0.765279772363981
ME62	ME94	-0.0591365869272048	0.614277218653227
ME80	ME94	-0.0247521000011642	0.833050071454615
ME84	ME94	-0.0112794755535078	0.9234844564702
ME48	ME94	-0.0370411008075778	0.752377687516829
ME58	ME94	-0.0545510259609059	0.642047983455833
ME46	ME94	-0.0735966498124097	0.530323415704687
ME43	ME94	-0.149135550278829	0.201597295623629
ME28	ME94	-0.271030803769532	0.0186738505980218
ME71	ME94	-0.267120371616606	0.0205176358648499
ME36	ME94	-0.101339621908263	0.386974892342355
ME41	ME94	0.0243867841838951	0.835479325130034
ME18	ME94	0.0879901013008338	0.452847927743924
ME54	ME94	0.0122549401975375	0.916889839272011
ME37	ME94	0.00464161343094046	0.968473737593311
ME52	ME94	0.376411749906191	0.000873508134471501
ME23	ME94	0.20829147634529	0.072927479720232
ME83	ME94	0.0789283137140355	0.500877441462517
ME6	ME94	0.528438951862384	1.09931501862528e-06
ME67	ME94	0.548415925598916	3.51532490401809e-07
ME4	ME94	-0.0167465511147937	0.886603372300508
ME1	ME94	-0.0825326917933978	0.481463014841604
ME72	ME94	-0.0378293922387771	0.747282277060376
ME35	ME94	-0.00411084421179416	0.972077235941329
ME17	ME94	0.0299197299536211	0.798864091109311
ME7	ME94	-0.0135001133801665	0.908480049911781
ME66	ME94	-0.0556456548547554	0.635372172941363
ME64	ME94	-0.0308040441680076	0.7930497454448
ME85	ME94	-0.0866021785485581	0.460034766321019
ME40	ME94	-0.227426214830627	0.0497293792377234
ME30	ME94	-0.1411509686923	0.227074054529976
ME77	ME94	-0.0986844343177036	0.39959952091142
ME60	ME94	-0.0960895583488835	0.412168714442736
ME98	ME94	-0.0758817673782399	0.517598465405956
ME61	ME94	-0.241255289926301	0.0370559225148005
ME55	ME94	-0.0270210838091912	0.817997719241151
ME91	ME94	0.00358222953459468	0.975666661665218
ME19	ME94	-0.288415483737314	0.0120946671277474
ME26	ME94	-0.263424194159348	0.0224011401465522
ME63	ME94	-0.206799638166519	0.0750507494415426
ME65	ME94	0.230268257070398	0.0468689197567725
ME97	ME94	0.078468939374729	0.503380645666396
ME3	ME94	-0.0758976934646587	0.517510325287753
ME29	ME94	-0.0666367050143864	0.570014621135195
ME92	ME94	-0.0258492824936013	0.825763564891225
treat_Treat	ME94	-0.0980639654185003	0.402584252537601
group_treat	ME94	-0.0980639654185003	0.402584252537601
ME34	ME94	-0.131166902658082	0.26198409633252
ME0	ME94	-0.0877673996404396	0.453996905292215
ME22	ME94	-0.13300945073309	0.255282672820536
ME12	ME94	0.0412142812734287	0.725527982817782
stage_3B	ME94	0.00692740690621012	0.95296313630496
ME38	ME94	-0.183346427213307	0.115363360555619
ME96	ME94	-0.143959294972301	0.217869009574917
ME11	ME94	-0.0866520947025616	0.459775215472321
ME16	ME94	-0.0817953823649858	0.485401494344699
stage_1B	ME94	-0.130149501476607	0.265734984647353
gender_woman	ME94	-0.0256916827701251	0.826809313371403
smoking_never	ME94	-0.0150915124202945	0.897746610226476
ME24	ME94	-0.119854925106381	0.305722794669793
treat_Ctrl	ME94	0.0980639654185003	0.402584252537601
group_ctrl	ME94	0.0980639654185003	0.402584252537601
ME42	ME94	-0.243230610891395	0.0354876693770904
ME14	ME94	-0.025342508797129	0.829127316549358
ME79	ME94	0.107838724929666	0.357095240554151
ME78	ME94	0.198150796784312	0.0883518900031466
ME47	ME94	-0.0876596682610817	0.454553297548352
ME2	ME94	0.0790040531863451	0.500465346285032
ME70	ME94	0.147777889379419	0.20577863231836
ME88	ME94	0.0143480471338567	0.902758867245057
ME102	ME94	0.332629642750302	0.00354789039788171
ME13	ME94	0.0885887573117944	0.449767286683358
ME75	ME94	0.174581283439442	0.134119017935039
ME81	ME94	0.250238074130352	0.0303644554258574
ME94	ME94	1	0
ME31	ME94	0.442763831561855	6.9579123963803e-05
ME8	ME94	0.613174014813845	4.97451676804359e-09
ME59	ME94	0.496026738900549	6.0282576844702e-06
age	ME94	-0.0771719201264501	0.510483078291178
stage_4	ME94	0.00608046614213248	0.958708455410068
ME9	ME94	0.133530334800444	0.253409545956856
ME51	ME94	0.122995394025641	0.293130621264294
ME86	ME94	0.0538092139998352	0.646588269620671
ME82	ME94	-0.125693930245642	0.282586685082079
ME87	ME94	-0.282827553000994	0.0139463319625473
ME99	ME94	-0.341003087781795	0.00275473087085607
ME33	ME94	0.0242358583447214	0.836483392302157
ME89	ME94	-0.274415450054385	0.017194413186982
ME20	ME94	0.194236799634006	0.0949527226589903
ME73	ME94	-0.0431765811588772	0.713013851138773
ME39	ME94	-0.134480762025896	0.250015961482985
ME50	ME94	-0.0168608881403782	0.885834335472967
ME93	ME94	-0.155245672315632	0.183529881709438
ME32	ME94	-0.0264980025121309	0.821462207598558
ME45	ME94	0.0465827271212962	0.691472163127312
ME90	ME94	0.191734729745703	0.0993710901277096
stage_1A	ME94	0.148207693536481	0.204448296620303
smoking_ever	ME31	0.103817798151014	0.375409609681837
ME95	ME31	0.0342209420304743	0.770692078717034
gender_man	ME31	0.122482512065016	0.295163459232341
